county_fips,state_fips,tract_count,population_2020_sum,households_without_vehicle_count_sum,snap_households_count_sum,driving_low_access_population_beyond_1mi_10mi_count_sum,driving_no_vehicle_households_beyond_1mi_count_sum,driving_snap_households_beyond_1mi_count_sum,straight_low_access_population_beyond_1mi_10mi_count_sum,straight_no_vehicle_households_beyond_1mi_count_sum,straight_snap_households_beyond_1mi_count_sum,urban_tract_count,low_income_tract_tract_count,driving_low_income_low_access_tract_count,driving_low_vehicle_access_tract_count,straight_low_income_low_access_tract_count,straight_low_vehicle_access_tract_count
33015,33,72,314176,3935.0,4216.0,120598,1850.0,2136.0,82689,1212.0,1422.0,51,12,7.0,7.0,5.0,2.0
33017,33,30,130889,2537.0,3816.0,26385,738.0,1405.0,13624,413.0,923.0,19,15,6.0,2.0,4.0,0.0
33019,33,11,43063,879.0,1371.0,5705,455.0,781.0,3611,367.0,639.0,2,5,3.0,0.0,2.0,0.0
34001,34,73,274534,12057.0,13416.0,64491,2404.0,3481.0,35241,1103.0,1976.0,60,38,10.0,11.0,7.0,7.0
34003,34,203,955732,26572.0,18954.0,158765,2118.0,1069.0,61917,701.0,277.0,202,37,1.0,16.0,0.0,7.0
34005,34,117,461860,7699.0,8705.0,122778,2453.0,2111.0,62491,1394.0,1109.0,101,24,8.0,15.0,5.0,8.0
34007,34,129,523485,21376.0,26941.0,66489,1420.0,1781.0,17058,352.0,496.0,127,53,4.0,23.0,2.0,9.0
34009,34,32,95263,2544.0,3380.0,27269,727.0,1184.0,17370,421.0,705.0,25,12,4.0,2.0,2.0,2.0
34011,34,41,154152,5451.0,9464.0,29134,1339.0,2882.0,8458,636.0,1441.0,27,27,9.0,10.0,2.0,4.0
34013,34,211,863728,67128.0,47471.0,85061,1149.0,533.0,37767,429.0,190.0,211,129,3.0,11.0,0.0,5.0
34015,34,69,302294,5817.0,7447.0,66793,1187.0,1803.0,22773,531.0,843.0,58,16,3.0,5.0,0.0,2.0
34017,34,183,724854,100117.0,44096.0,13223,1089.0,259.0,5989,316.0,130.0,183,109,1.0,6.0,1.0,2.0
34019,34,30,128947,1692.0,1825.0,23647,1195.0,1177.0,16537,950.0,923.0,9,0,0.0,4.0,0.0,2.0
34021,34,84,387340,16114.0,13377.0,99827,2255.0,1193.0,50795,967.0,491.0,80,36,4.0,18.0,3.0,9.0
34023,34,192,863162,24726.0,24330.0,193516,4308.0,3392.0,80244,1479.0,1014.0,187,46,11.0,30.0,3.0,15.0
34025,34,154,643615,16104.0,13702.0,205308,3891.0,2633.0,102853,1820.0,1040.0,144,20,2.0,21.0,1.0,13.0
34027,34,110,509285,9840.0,7093.0,198899,3458.0,2058.0,104511,1836.0,990.0,98,8,1.0,20.0,0.0,11.0
34029,34,144,637229,14730.0,15692.0,234340,6548.0,5390.0,109908,3147.0,2445.0,135,47,29.0,33.0,12.0,22.0
34031,34,120,524118,24809.0,34016.0,65538,996.0,995.0,18998,287.0,304.0,116,67,2.0,6.0,0.0,3.0
34033,34,24,64837,2396.0,3099.0,8264,843.0,970.0,3486,479.0,510.0,12,12,3.0,2.0,1.0,1.0
34035,34,74,345361,5274.0,4857.0,154772,1832.0,1296.0,97027,1071.0,808.0,68,6,0.0,5.0,0.0,5.0
34037,34,42,144221,1928.0,1808.0,41924,1024.0,879.0,30989,785.0,686.0,21,4,2.0,3.0,1.0,2.0
34039,34,120,575345,20643.0,17870.0,63396,708.0,432.0,30638,265.0,108.0,120,49,1.0,2.0,0.0,2.0
34041,34,23,109632,2542.0,3363.0,22668,882.0,1063.0,12625,553.0,614.0,12,3,1.0,4.0,0.0,4.0
35001,35,176,676444,18362.0,48464.0,116201,1481.0,6295.0,41178,576.0,2772.0,165,64,7.0,14.0,2.0,3.0
35003,35,2,3579,105.0,166.0,2162,95.0,143.0,1964,91.0,138.0,0,1,1.0,0.0,1.0,0.0
35005,35,17,65157,1302.0,5927.0,13896,263.0,1638.0,8309,167.0,1194.0,13,11,3.0,2.0,3.0,1.0
35006,35,9,27172,775.0,2009.0,8240,553.0,1126.0,5704,515.0,1011.0,4,8,5.0,1.0,3.0,1.0
35007,35,3,12387,352.0,1255.0,1165,144.0,633.0,666,113.0,509.0,0,2,0.0,1.0,0.0,1.0
35009,35,14,48430,1141.0,4738.0,6180,344.0,793.0,2055,256.0,512.0,10,7,1.0,1.0,0.0,1.0
35011,35,1,1698,46.0,153.0,411,28.0,94.0,380,22.0,74.0,0,0,0.0,0.0,0.0,0.0
35013,35,61,219561,5164.0,20500.0,45342,1296.0,6821.0,18918,758.0,3974.0,39,35,12.0,4.0,1.0,2.0
35015,35,13,62314,1120.0,3345.0,11755,296.0,1030.0,5536,227.0,799.0,9,3,1.0,2.0,1.0,1.0
35017,35,10,28185,360.0,2162.0,8196,156.0,1217.0,6304,95.0,989.0,3,6,2.0,1.0,2.0,0.0
35019,35,1,4452,71.0,606.0,705,40.0,340.0,556,32.0,276.0,0,1,1.0,0.0,1.0,0.0
35021,35,1,657,22.0,25.0,370,17.0,19.0,342,16.0,18.0,0,0,0.0,0.0,0.0,0.0
35023,35,2,4178,147.0,314.0,1128,30.0,86.0,1074,20.0,67.0,0,2,1.0,0.0,1.0,0.0
35025,35,18,74455,1051.0,4886.0,6929,164.0,992.0,3315,113.0,727.0,12,10,5.0,0.0,0.0,0.0
35027,35,9,20269,388.0,1466.0,3663,247.0,933.0,2043,194.0,737.0,2,4,2.0,1.0,0.0,0.0
35028,35,4,19419,181.0,350.0,6305,62.0,176.0,2713,19.0,88.0,3,0,0.0,0.0,0.0,0.0
35029,35,7,25427,482.0,2776.0,6847,209.0,1363.0,4945,164.0,1089.0,4,7,3.0,0.0,3.0,0.0
35031,35,33,72902,2280.0,8047.0,10460,1389.0,4820.0,3622,1093.0,3771.0,7,28,7.0,4.0,2.0,3.0
35033,35,2,4189,49.0,400.0,2030,42.0,372.0,1692,41.0,367.0,0,1,1.0,0.0,1.0,0.0
35035,35,21,67839,1232.0,5283.0,11313,510.0,2361.0,6803,360.0,1638.0,10,9,2.0,3.0,2.0,2.0
35037,35,3,8746,512.0,1340.0,1754,163.0,406.0,1317,140.0,346.0,2,3,2.0,1.0,2.0,0.0
35039,35,11,40363,587.0,2948.0,6908,335.0,1869.0,4525,251.0,1438.0,2,6,4.0,1.0,2.0,1.0
35041,35,5,19191,549.0,1579.0,4138,125.0,577.0,2362,79.0,444.0,3,4,3.0,1.0,2.0,0.0
35043,35,35,148834,1804.0,7867.0,67706,1009.0,4909.0,44499,757.0,3671.0,23,8,5.0,2.0,3.0,2.0
35045,35,36,121661,2778.0,9643.0,24544,1157.0,4741.0,11055,835.0,3362.0,19,22,11.0,7.0,6.0,4.0
35047,35,10,27201,1039.0,3486.0,4508,387.0,1614.0,2105,262.0,1203.0,3,8,5.0,3.0,1.0,2.0
35049,35,57,154823,2938.0,7774.0,38230,1289.0,3023.0,18734,955.0,2083.0,35,15,4.0,3.0,3.0,2.0
35051,35,4,11576,397.0,863.0,2667,127.0,228.0,2156,85.0,138.0,2,2,1.0,1.0,1.0,0.0
35053,35,6,16595,354.0,1307.0,7040,151.0,778.0,4928,95.0,606.0,3,4,3.0,1.0,2.0,0.0
35055,35,10,34489,474.0,2689.0,3348,262.0,1746.0,1725,198.0,1412.0,2,3,2.0,1.0,1.0,0.0
35057,35,5,15045,263.0,1641.0,1772,201.0,1244.0,863,182.0,1127.0,0,1,0.0,1.0,0.0,1.0
35059,35,1,4079,68.0,290.0,2354,47.0,199.0,1660,45.0,191.0,0,1,1.0,0.0,1.0,0.0
35061,35,25,76205,817.0,6612.0,24776,436.0,3607.0,12347,247.0,2067.0,12,14,8.0,0.0,5.0,0.0
36001,36,85,314848,17005.0,14841.0,62551,1940.0,1904.0,26921,728.0,941.0,72,26,4.0,13.0,0.0,4.0
36003,36,16,46456,1362.0,2813.0,48,816.0,1731.0,0,698.0,1487.0,0,11,0.0,3.0,0.0,1.0
36005,36,361,1472654,326220.0,206275.0,21600,3320.0,1164.0,3733,0.0,0.0,361,289,8.0,11.0,0.0,1.0
36007,36,57,198683,11088.0,12589.0,37553,1998.0,3235.0,14263,1092.0,2266.0,40,33,3.0,11.0,1.0,3.0
36009,36,24,77042,3403.0,5729.0,1073,1523.0,2547.0,11,1270.0,2047.0,4,18,0.0,8.0,0.0,5.0
36011,36,24,76248,2854.0,4663.0,2750,1007.0,1736.0,176,756.0,1351.0,7,10,1.0,8.0,0.0,3.0
36013,36,36,127657,5913.0,10617.0,10472,1657.0,3087.0,5068,1291.0,2386.0,19,28,3.0,10.0,2.0,7.0
36015,36,25,84148,3444.0,5824.0,6396,409.0,1136.0,1073,240.0,813.0,18,18,1.0,2.0,0.0,0.0
36017,36,16,47220,1549.0,2874.0,109,750.0,1595.0,0,652.0,1387.0,2,11,0.0,2.0,0.0,2.0
36019,36,22,79843,3485.0,5663.0,6078,1321.0,2792.0,2926,916.0,2143.0,9,7,1.0,4.0,0.0,2.0
36021,36,21,61570,1623.0,2592.0,1770,842.0,1500.0,817,666.0,1225.0,3,6,0.0,4.0,0.0,2.0
36023,36,13,46809,2223.0,2947.0,2754,518.0,997.0,1030,380.0,785.0,7,7,0.0,2.0,0.0,2.0
36025,36,18,44308,1644.0,2390.0,1940,961.0,1535.0,0,839.0,1375.0,1,13,0.0,3.0,0.0,3.0
36027,36,82,295911,8348.0,9145.0,81201,2746.0,3047.0,43023,1697.0,2000.0,48,12,3.0,9.0,0.0,6.0
36029,36,260,954236,47159.0,63474.0,129107,4374.0,5715.0,53798,2339.0,3094.0,226,117,7.0,38.0,2.0,18.0
36031,36,18,37381,1203.0,1711.0,1524,621.0,987.0,545,461.0,794.0,2,7,0.0,1.0,0.0,1.0
36033,36,15,47555,2066.0,3410.0,5587,1236.0,2104.0,3374,993.0,1711.0,3,9,2.0,6.0,0.0,5.0
36035,36,17,53324,2331.0,3521.0,3879,457.0,1089.0,2571,363.0,916.0,8,12,0.0,1.0,0.0,1.0
36037,36,18,58388,2182.0,3374.0,4318,603.0,1346.0,1748,420.0,1019.0,9,6,0.0,3.0,0.0,2.0
36039,36,18,47931,1354.0,1477.0,4741,786.0,970.0,2815,656.0,825.0,4,2,0.0,2.0,0.0,1.0
36041,36,4,5107,84.0,119.0,1153,75.0,109.0,273,70.0,102.0,0,1,0.0,0.0,0.0,0.0
36043,36,20,60139,2477.0,3806.0,3632,886.0,1402.0,1573,726.0,1160.0,8,6,1.0,6.0,1.0,4.0
36045,36,36,116721,4623.0,7529.0,19929,1622.0,3103.0,12221,1202.0,2464.0,11,17,3.0,5.0,3.0,5.0
36047,36,804,2736074,569113.0,231177.0,2765,505.0,248.0,21,0.0,0.0,802,475,2.0,8.0,0.0,0.0
36049,36,9,26582,595.0,1394.0,989,407.0,1022.0,446,361.0,904.0,0,8,1.0,1.0,0.0,0.0
36051,36,18,61834,1413.0,2552.0,723,747.0,1468.0,9,594.0,1191.0,3,6,0.0,3.0,0.0,3.0
36053,36,19,68016,1577.0,3056.0,5358,639.0,1438.0,2855,501.0,1099.0,5,5,0.0,1.0,0.0,0.0
36055,36,210,759443,34301.0,47855.0,202027,4721.0,6707.0,108103,2291.0,3362.0,193,91,11.0,32.0,2.0,18.0
36057,36,16,49532,2230.0,3014.0,3574,661.0,827.0,1971,547.0,651.0,9,7,0.0,3.0,0.0,2.0
36059,36,281,1395774,31006.0,22835.0,130148,2090.0,951.0,47312,735.0,329.0,280,9,1.0,21.0,1.0,8.0
36061,36,310,1694251,607348.0,112139.0,4065,937.0,212.0,0,0.0,0.0,310,112,1.0,5.0,0.0,0.0
36063,36,65,212666,9118.0,13529.0,22954,1575.0,2996.0,8242,929.0,1916.0,46,34,4.0,11.0,0.0,7.0
36065,36,75,232125,11412.0,15855.0,24005,1953.0,3170.0,10564,1351.0,2341.0,48,33,2.0,12.0,0.0,7.0
36067,36,142,476516,23723.0,28395.0,80546,2653.0,3507.0,34761,1365.0,1977.0,118,61,3.0,22.0,1.0,12.0
36069,36,40,112458,2971.0,4174.0,25476,1524.0,2101.0,13153,1117.0,1450.0,20,8,3.0,6.0,2.0,5.0
36071,36,92,401310,13012.0,14898.0,72614,2783.0,3679.0,33579,1532.0,2161.0,64,23,4.0,14.0,1.0,10.0
36073,36,13,40343,1277.0,2498.0,2306,491.0,1331.0,355,395.0,1113.0,5,6,1.0,1.0,0.0,1.0
36075,36,44,117525,3962.0,7542.0,5035,1407.0,3973.0,1360,1052.0,3234.0,12,27,2.0,3.0,0.0,3.0
36077,36,22,58524,1683.0,2285.0,4094,815.0,1188.0,1584,649.0,951.0,5,11,1.0,1.0,1.0,0.0
36079,36,24,97668,1641.0,1152.0,33561,1056.0,702.0,22583,752.0,473.0,13,1,0.0,4.0,0.0,2.0
36081,36,724,2405464,314790.0,133891.0,15655,1756.0,533.0,4867,259.0,87.0,720,341,1.0,22.0,0.0,6.0
36083,36,48,161130,6513.0,7264.0,18765,1000.0,1234.0,8339,632.0,855.0,29,16,0.0,5.0,0.0,1.0
36085,36,125,495747,27235.0,22803.0,11436,312.0,345.0,1472,34.0,22.0,125,35,1.0,10.0,0.0,4.0
36087,36,80,338329,10131.0,12398.0,99119,1348.0,1882.0,42848,578.0,624.0,80,26,3.0,12.0,0.0,6.0
36089,36,30,108505,4214.0,6467.0,8253,2227.0,3387.0,4937,1811.0,2771.0,10,19,4.0,13.0,2.0,12.0
36091,36,65,235509,4780.0,6660.0,72251,1858.0,3067.0,40123,1207.0,2113.0,40,8,1.0,10.0,0.0,8.0
36093,36,45,158061,8292.0,9338.0,23574,727.0,602.0,10971,423.0,325.0,41,20,0.0,4.0,0.0,3.0
36095,36,8,29714,844.0,1764.0,2738,565.0,1200.0,1006,469.0,1004.0,2,5,1.0,3.0,1.0,3.0
36097,36,5,17898,501.0,1111.0,0,356.0,812.0,0,303.0,691.0,0,2,0.0,1.0,0.0,1.0
36099,36,11,33814,1201.0,1637.0,3464,721.0,937.0,1360,526.0,667.0,3,3,2.0,4.0,2.0,2.0
36101,36,31,93584,3947.0,4761.0,6593,1361.0,2143.0,3936,1122.0,1795.0,11,15,0.0,6.0,0.0,5.0
36103,36,384,1525920,23672.0,33009.0,451274,6805.0,7520.0,241393,3664.0,3460.0,368,20,10.0,35.0,5.0,23.0
36105,36,31,78624,2692.0,5383.0,3207,1534.0,3024.0,1944,1229.0,2400.0,4,15,3.0,5.0,3.0,4.0
36107,36,11,48455,1456.0,2730.0,1942,827.0,1873.0,584,687.0,1585.0,3,6,0.0,5.0,0.0,5.0
36109,36,26,105740,6098.0,3869.0,16086,1890.0,2199.0,9042,1347.0,1776.0,14,12,3.0,14.0,2.0,11.0
36111,36,50,181851,5448.0,7262.0,16095,2144.0,3270.0,6686,1493.0,2364.0,18,18,3.0,10.0,1.0,8.0
36113,36,23,65737,2350.0,2940.0,15965,968.0,1075.0,10711,791.0,858.0,12,6,2.0,4.0,0.0,2.0
36115,36,21,61302,2007.0,2955.0,2501,823.0,1327.0,1236,719.0,1164.0,5,6,0.0,2.0,0.0,1.0
36117,36,25,91283,2759.0,4368.0,8011,1585.0,2571.0,4551,1176.0,1961.0,6,10,2.0,9.0,2.0,7.0
36119,36,241,1004457,53196.0,34921.0,217648,4450.0,2160.0,119258,2083.0,930.0,229,58,5.0,33.0,3.0,20.0
36121,36,12,40531,1193.0,1816.0,85,745.0,1137.0,0,616.0,940.0,0,4,0.0,4.0,0.0,4.0
36123,36,8,24774,1327.0,1012.0,1208,1039.0,781.0,521,889.0,675.0,1,5,1.0,7.0,1.0,5.0
37001,37,37,171415,3325.0,9499.0,24420,851.0,3093.0,7134,491.0,1893.0,23,13,3.0,4.0,1.0,0.0
37003,37,7,36444,432.0,1902.0,5430,332.0,1469.0,3658,260.0,1132.0,1,3,0.0,1.0,0.0,0.0
37005,37,3,10888,313.0,725.0,406,228.0,604.0,0,180.0,518.0,0,2,0.0,1.0,0.0,1.0
37007,37,9,22055,805.0,2889.0,1898,570.0,2156.0,1160,457.0,1738.0,1,6,0.0,3.0,0.0,2.0
37009,37,9,26577,532.0,1709.0,486,439.0,1465.0,0,360.0,1243.0,0,4,0.0,2.0,0.0,1.0
37011,37,5,17806,347.0,946.0,340,284.0,801.0,0,239.0,667.0,0,2,0.0,1.0,0.0,0.0
37013,37,13,44652,1198.0,3243.0,4691,571.0,1905.0,2235,453.0,1548.0,3,8,2.0,3.0,2.0,1.0
37015,37,5,17934,620.0,1706.0,298,512.0,1361.0,0,479.0,1265.0,0,4,0.0,3.0,0.0,3.0
37017,37,11,29606,922.0,3093.0,494,512.0,2090.0,0,362.0,1735.0,0,6,0.0,3.0,0.0,3.0
37019,37,43,136693,1693.0,5908.0,50790,1187.0,4065.0,33257,794.0,2616.0,23,16,4.0,2.0,2.0,1.0
37021,37,65,269452,4822.0,9660.0,87149,1750.0,4512.0,44662,874.0,2786.0,48,18,8.0,11.0,5.0,4.0
37023,37,21,87570,1740.0,5202.0,14591,878.0,3102.0,5007,452.0,1763.0,8,11,3.0,2.0,1.0,0.0
37025,37,47,225804,3373.0,8695.0,80662,1313.0,3369.0,35991,695.0,1886.0,36,14,4.0,9.0,2.0,6.0
37027,37,19,80652,1545.0,4717.0,14446,898.0,2713.0,2720,574.0,1481.0,8,11,4.0,5.0,2.0,4.0
37029,37,2,10355,55.0,426.0,52,45.0,363.0,0,40.0,317.0,0,0,0.0,0.0,0.0,0.0
37031,37,31,67686,1195.0,2886.0,22307,514.0,1541.0,11503,299.0,945.0,19,7,2.0,1.0,1.0,0.0
37033,37,6,22736,532.0,1778.0,111,462.0,1561.0,0,356.0,1243.0,0,4,0.0,1.0,0.0,1.0
37035,37,34,160610,3438.0,7896.0,25309,1640.0,3978.0,5157,901.0,2247.0,17,13,7.0,8.0,1.0,5.0
37037,37,19,76285,846.0,1675.0,18187,578.0,1237.0,12194,452.0,990.0,4,6,1.0,1.0,1.0,0.0
37039,37,12,28774,765.0,1577.0,1096,631.0,1215.0,40,518.0,977.0,0,8,1.0,3.0,0.0,2.0
37041,37,4,13708,599.0,1359.0,1595,324.0,805.0,802,234.0,587.0,1,1,1.0,2.0,1.0,2.0
37043,37,4,11089,327.0,570.0,61,284.0,517.0,0,204.0,433.0,0,0,0.0,1.0,0.0,1.0
37045,37,24,99519,1949.0,8280.0,7817,987.0,4290.0,2117,636.0,2773.0,8,12,4.0,3.0,0.0,1.0
37047,37,15,50623,1110.0,4531.0,66,738.0,3234.0,0,630.0,2807.0,0,12,0.0,4.0,0.0,4.0
37049,37,26,100720,2709.0,6015.0,24147,804.0,2452.0,11110,448.0,1557.0,16,12,5.0,6.0,2.0,1.0
37051,37,81,334728,8840.0,24156.0,110832,2490.0,8008.0,42563,775.0,2748.0,67,47,24.0,21.0,9.0,7.0
37053,37,9,28100,244.0,686.0,1440,199.0,561.0,776,164.0,453.0,1,1,0.0,0.0,0.0,0.0
37055,37,10,36915,449.0,851.0,14012,238.0,470.0,10432,164.0,363.0,6,1,0.0,0.0,0.0,0.0
37057,37,42,168930,2749.0,9151.0,39129,1700.0,4633.0,24400,1199.0,3201.0,20,14,6.0,5.0,4.0,5.0
37059,37,10,42712,1045.0,2020.0,7752,802.0,1555.0,4560,543.0,1204.0,2,1,0.0,3.0,0.0,2.0
37061,37,21,48715,1209.0,3290.0,520,870.0,2442.0,0,736.0,2121.0,0,15,0.0,2.0,0.0,1.0
37063,37,68,324833,9512.0,12872.0,99645,1644.0,2995.0,41570,602.0,1242.0,64,28,9.0,18.0,2.0,12.0
37065,37,14,48900,1971.0,4642.0,4251,639.0,1764.0,2145,419.0,1264.0,5,11,3.0,4.0,1.0,3.0
37067,37,95,382590,9963.0,22305.0,145366,2367.0,7138.0,70303,894.0,3344.0,84,36,15.0,14.0,5.0,6.0
37069,37,16,68573,1090.0,3551.0,2416,824.0,2835.0,2075,667.0,2377.0,1,12,0.0,2.0,0.0,2.0
37071,37,85,227943,4793.0,15034.0,66865,1288.0,5112.0,29671,591.0,2459.0,65,43,17.0,5.0,8.0,2.0
37073,37,3,10478,98.0,585.0,27,88.0,531.0,0,75.0,459.0,0,2,0.0,0.0,0.0,0.0
37075,37,3,8030,372.0,518.0,495,307.0,420.0,21,234.0,309.0,0,3,0.0,1.0,0.0,1.0
37077,37,15,60992,800.0,3131.0,3590,487.0,1988.0,2847,360.0,1546.0,2,6,1.0,2.0,1.0,1.0
37079,37,5,20451,403.0,1513.0,125,291.0,1242.0,0,255.0,1075.0,0,4,0.0,1.0,0.0,1.0
37081,37,126,541299,14751.0,33985.0,115820,2972.0,7543.0,52236,1326.0,3674.0,105,55,7.0,23.0,1.0,12.0
37083,37,16,48622,1847.0,5922.0,2339,1001.0,3004.0,1026,834.0,2434.0,5,13,2.0,5.0,1.0,5.0
37085,37,28,133568,1929.0,7587.0,20173,1292.0,5400.0,11157,999.0,4206.0,6,10,4.0,4.0,2.0,4.0
37087,37,21,62089,1078.0,3675.0,15081,600.0,2560.0,6595,334.0,1667.0,11,6,4.0,1.0,3.0,1.0
37089,37,30,116281,1806.0,4687.0,31949,1027.0,2669.0,20033,669.0,1886.0,17,10,4.0,6.0,4.0,3.0
37091,37,8,21552,656.0,2305.0,127,371.0,1395.0,0,274.0,1065.0,0,5,0.0,0.0,0.0,0.0
37093,37,12,52082,917.0,3864.0,9378,457.0,2214.0,3310,275.0,1357.0,4,6,0.0,1.0,0.0,0.0
37095,37,2,4589,215.0,436.0,1227,160.0,343.0,251,138.0,300.0,0,2,1.0,1.0,0.0,1.0
37097,37,46,186693,2790.0,6163.0,50344,1426.0,3510.0,25193,965.0,2501.0,24,17,2.0,3.0,0.0,1.0
37099,37,9,43109,573.0,2242.0,12174,423.0,1722.0,7759,296.0,1225.0,2,5,2.0,2.0,2.0,2.0
37101,37,53,215999,3175.0,9747.0,53788,1867.0,6325.0,34789,1390.0,4827.0,19,27,4.0,5.0,2.0,5.0
37103,37,3,9172,271.0,641.0,169,223.0,526.0,0,201.0,469.0,0,2,0.0,0.0,0.0,0.0
37105,37,16,63285,977.0,3822.0,14153,428.0,1833.0,7524,268.0,1254.0,8,7,3.0,1.0,2.0,0.0
37107,37,17,55122,2128.0,6384.0,9348,593.0,2970.0,6605,448.0,2429.0,9,11,1.0,2.0,1.0,1.0
37109,37,18,86810,1229.0,4204.0,3370,748.0,2623.0,861,543.0,1906.0,3,5,1.0,2.0,0.0,1.0
37111,37,12,44578,1150.0,3419.0,1440,780.0,2111.0,128,590.0,1438.0,2,6,1.0,3.0,0.0,3.0
37113,37,10,37014,1124.0,1640.0,3274,912.0,1208.0,1117,698.0,906.0,2,3,1.0,4.0,1.0,4.0
37115,37,7,21193,378.0,1017.0,2612,338.0,943.0,53,296.0,866.0,0,4,2.0,1.0,0.0,1.0
37117,37,6,22031,813.0,1912.0,1557,442.0,1187.0,1080,367.0,1021.0,1,4,1.0,2.0,1.0,2.0
37119,37,305,1115482,27225.0,40445.0,407494,6199.0,9983.0,151629,1683.0,2679.0,298,90,41.0,51.0,9.0,19.0
37121,37,4,14903,532.0,1117.0,210,456.0,953.0,0,370.0,785.0,0,2,0.0,3.0,0.0,3.0
37123,37,10,25751,506.0,1984.0,321,356.0,1439.0,0,290.0,1162.0,0,8,0.0,0.0,0.0,0.0
37125,37,29,99727,1847.0,3772.0,30608,1212.0,2787.0,22194,855.0,2110.0,12,4,0.0,5.0,0.0,4.0
37127,37,25,94970,2677.0,7087.0,11829,1039.0,3334.0,3817,614.0,2164.0,12,10,3.0,6.0,0.0,4.0
37129,37,54,225702,5887.0,9694.0,86709,1117.0,2193.0,39540,370.0,877.0,52,18,3.0,10.0,1.0,6.0
37131,37,10,17471,547.0,2078.0,29,385.0,1564.0,0,347.0,1425.0,0,8,0.0,1.0,0.0,0.0
37133,37,45,204576,3209.0,9138.0,60945,1551.0,5214.0,28281,914.0,3150.0,25,21,8.0,7.0,6.0,3.0
37135,37,42,148696,2812.0,3352.0,37469,984.0,1716.0,19204,539.0,1214.0,27,8,5.0,5.0,2.0,1.0
37137,37,6,12276,189.0,591.0,240,149.0,475.0,0,116.0,383.0,0,2,0.0,0.0,0.0,0.0
37139,37,10,40568,897.0,2771.0,1094,236.0,1064.0,92,159.0,782.0,4,3,0.0,0.0,0.0,0.0
37141,37,15,60203,821.0,2977.0,20675,686.0,2466.0,14745,586.0,2040.0,5,3,0.0,1.0,0.0,1.0
37143,37,4,13005,323.0,770.0,98,244.0,616.0,0,213.0,539.0,0,1,0.0,1.0,0.0,1.0
37145,37,7,39097,780.0,3298.0,2263,378.0,1891.0,425,226.0,1307.0,2,4,1.0,2.0,0.0,1.0
37147,37,42,170243,6699.0,11320.0,34036,2193.0,4145.0,13043,1167.0,2487.0,27,21,5.0,15.0,2.0,10.0
37149,37,8,19328,360.0,873.0,1533,261.0,742.0,1071,189.0,629.0,1,2,0.0,2.0,0.0,1.0
37151,37,34,144171,2116.0,8752.0,20351,1130.0,5383.0,10053,805.0,3993.0,12,18,5.0,4.0,1.0,4.0
37153,37,11,42946,1830.0,4868.0,9255,927.0,2476.0,4702,616.0,1675.0,6,9,3.0,6.0,2.0,5.0
37155,37,35,116530,3425.0,14065.0,6641,1675.0,8141.0,2428,1133.0,5924.0,9,33,2.0,8.0,0.0,3.0
37157,37,22,91096,2641.0,7022.0,10617,1184.0,3510.0,2773,687.0,2194.0,11,9,6.0,7.0,1.0,4.0
37159,37,31,146875,3805.0,9438.0,21845,1704.0,4379.0,8763,997.0,2671.0,15,19,9.0,9.0,5.0,7.0
37161,37,22,64444,1350.0,5183.0,3282,901.0,3186.0,624,620.0,2165.0,3,15,3.0,2.0,1.0,1.0
37163,37,20,59036,1028.0,4361.0,3347,745.0,3387.0,629,616.0,2926.0,3,13,1.0,2.0,1.0,1.0
37165,37,9,34174,1357.0,3980.0,3964,556.0,1908.0,1769,445.0,1552.0,4,7,2.0,3.0,1.0,2.0
37167,37,17,62504,1383.0,3880.0,5093,661.0,2299.0,2288,536.0,1811.0,4,5,2.0,3.0,0.0,1.0
37169,37,13,44520,887.0,2889.0,1209,715.0,2164.0,726,557.0,1694.0,1,5,1.0,2.0,1.0,1.0
37171,37,23,71359,1425.0,5839.0,5032,863.0,3611.0,2674,663.0,2652.0,5,9,2.0,2.0,1.0,1.0
37173,37,5,14117,396.0,882.0,121,309.0,702.0,5,212.0,509.0,0,3,0.0,2.0,0.0,2.0
37175,37,12,32986,666.0,1647.0,3479,345.0,1075.0,1341,226.0,824.0,3,4,0.0,1.0,0.0,0.0
37177,37,1,3245,166.0,423.0,377,140.0,357.0,298,136.0,345.0,0,1,0.0,1.0,0.0,1.0
37179,37,48,238267,1986.0,6424.0,112419,1244.0,4553.0,68359,852.0,3402.0,33,10,5.0,3.0,5.0,1.0
37181,37,12,42578,1299.0,3920.0,1393,354.0,1512.0,249,249.0,1079.0,5,8,1.0,2.0,0.0,1.0
37183,37,230,1129410,20156.0,28628.0,411968,5663.0,9168.0,189234,2399.0,4126.0,215,62,32.0,46.0,13.0,23.0
37185,37,7,18642,621.0,1882.0,83,503.0,1578.0,0,441.0,1392.0,0,5,0.0,3.0,0.0,2.0
37187,37,4,11003,668.0,1608.0,229,458.0,1039.0,140,383.0,858.0,0,3,0.0,2.0,0.0,2.0
37189,37,13,54086,926.0,1589.0,12994,533.0,1050.0,9123,423.0,866.0,5,6,2.0,1.0,1.0,1.0
37191,37,30,117333,3246.0,9310.0,19745,1132.0,4781.0,11058,615.0,3286.0,14,17,6.0,6.0,2.0,2.0
37193,37,18,65969,1562.0,4180.0,10690,1135.0,3176.0,4609,744.0,2175.0,5,16,5.0,5.0,3.0,2.0
37195,37,25,78784,2319.0,6000.0,8937,585.0,1656.0,4195,440.0,1234.0,15,15,2.0,1.0,1.0,1.0
